Unnamed: 0,Ground Name,City,District,Province,Ground Type,Pitch,Length,Width,Lights,Parking,Washrooms,Pavilion,Scoreboard,Rooms,Parking Cap.,Price (LKR),Rating
681.0,Anuradhapura Municipal Stadium,Anuradhapura,Anuradhapura,North Central,Public,turf,135.0,138.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
682.0,Anuradhapura Central College Ground,Anuradhapura,Anuradhapura,North Central,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
683.0,Anuradhapura Cricket Club Ground,Anuradhapura,Anuradhapura,North Central,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
684.0,Anuradhapura Sports Complex,Anuradhapura,Anuradhapura,North Central,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
685.0,Mihintale Public Ground,Mihintale,Anuradhapura,North Central,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
686.0,Mihintale Town Ground,Mihintale,Anuradhapura,North Central,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
687.0,Mihintale Central College Ground,Mihintale,Anuradhapura,North Central,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
688.0,Mihintale Cricket Club Ground,Mihintale,Anuradhapura,North Central,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
689.0,Mihintale Sports Complex,Mihintale,Anuradhapura,North Central,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,40000.0,4.0
690.0,Wellawaya Public Ground,Wellawaya,Monaragala,Uva,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
691.0,Wellawaya Town Ground,Wellawaya,Monaragala,Uva,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,35000.0,4.0
692.0,Wellawaya Central College Ground,Wellawaya,Monaragala,Uva,School,matting,118.0,113.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
693.0,Wellawaya Cricket Club Ground,Wellawaya,Monaragala,Uva,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
694.0,Wellawaya Sports Complex,Wellawaya,Monaragala,Uva,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
695.0,Embilipitiya Public Ground,Embilipitiya,Ratnapura,Sabaragamuwa,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
696.0,Embilipitiya Municipal Ground,Embilipitiya,Ratnapura,Sabaragamuwa,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
697.0,Embilipitiya Central College Ground,Embilipitiya,Ratnapura,Sabaragamuwa,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
698.0,Embilipitiya Cricket Club Ground,Embilipitiya,Ratnapura,Sabaragamuwa,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
699.0,Embilipitiya Sports Complex,Embilipitiya,Ratnapura,Sabaragamuwa,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,40000.0,4.0
700.0,Tissamaharama Public Ground,Tissamaharama,Hambantota,Southern,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
701.0,Tissamaharama Town Ground,Tissamaharama,Hambantota,Southern,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
702.0,Tissamaharama Central College Ground,Tissamaharama,Hambantota,Southern,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
703.0,Tissamaharama Cricket Club Ground,Tissamaharama,Hambantota,Southern,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
704.0,Tissamaharama Sports Complex,Tissamaharama,Hambantota,Southern,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,40000.0,4.0
705.0,Kataragama Public Ground,Kataragama,Monaragala,Uva,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
706.0,Kataragama Town Ground,Kataragama,Monaragala,Uva,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
707.0,Kataragama Central College Ground,Kataragama,Monaragala,Uva,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
708.0,Kataragama Cricket Club Ground,Kataragama,Monaragala,Uva,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
709.0,Kataragama Sports Complex,Kataragama,Monaragala,Uva,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,40000.0,4.0
710.0,Dehiwala Public Ground,Dehiwala,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
711.0,Dehiwala Municipal Ground,Dehiwala,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
712.0,Dehiwala Central College Ground,Dehiwala,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
713.0,Dehiwala Cricket Club Ground,Dehiwala,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
714.0,Dehiwala Sports Complex,Dehiwala,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
715.0,Kesbewa Public Ground,Kesbewa,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
716.0,Kesbewa Town Ground,Kesbewa,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
717.0,Kesbewa Central College Ground,Kesbewa,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
718.0,Kesbewa Cricket Club Ground,Kesbewa,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
719.0,Kesbewa Sports Complex,Kesbewa,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,40000.0,4.0
720.0,Horana Public Ground,Horana,Kalutara,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
721.0,Horana Town Ground,Horana,Kalutara,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
722.0,Horana Central College Ground,Horana,Kalutara,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
723.0,Horana Cricket Club Ground,Horana,Kalutara,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
724.0,Horana Sports Complex,Horana,Kalutara,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
725.0,Bandaragama Public Ground,Bandaragama,Kalutara,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
726.0,Bandaragama Town Ground,Bandaragama,Kalutara,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
727.0,Bandaragama Central College Ground,Bandaragama,Kalutara,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
728.0,Bandaragama Cricket Club Ground,Bandaragama,Kalutara,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
729.0,Bandaragama Sports Complex,Bandaragama,Kalutara,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
730.0,Kaduwela Public Ground,Kaduwela,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
731.0,Kaduwela Town Ground,Kaduwela,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
732.0,Kaduwela Central College Ground,Kaduwela,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
733.0,Kaduwela Cricket Club Ground,Kaduwela,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
734.0,Kaduwela Sports Complex,Kaduwela,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,40000.0,4.0
735.0,Maharagama Public Ground,Maharagama,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
736.0,Maharagama Town Ground,Maharagama,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
737.0,Maharagama Central College Ground,Maharagama,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
738.0,Maharagama Cricket Club Ground,Maharagama,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
739.0,Maharagama Sports Complex,Maharagama,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
740.0,Homagama Public Ground,Homagama,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
741.0,Homagama Town Ground,Homagama,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
742.0,Homagama Central College Ground,Homagama,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
743.0,Homagama Cricket Club Ground,Homagama,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
744.0,Homagama Sports Complex,Homagama,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
745.0,Avissawella Public Ground,Avissawella,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
746.0,Avissawella Town Ground,Avissawella,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
747.0,Avissawella Central College Ground,Avissawella,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
748.0,Avissawella Cricket Club Ground,Avissawella,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
749.0,Avissawella Sports Complex,Avissawella,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,40000.0,4.0
750.0,Peliyagoda Public Ground,Peliyagoda,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
751.0,Peliyagoda Town Ground,Peliyagoda,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
752.0,Peliyagoda Central College Ground,Peliyagoda,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
753.0,Peliyagoda Cricket Club Ground,Peliyagoda,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
754.0,Peliyagoda Sports Complex,Peliyagoda,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,40000.0,4.0
755.0,Wattala Public Ground,Wattala,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
756.0,Wattala Town Ground,Wattala,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
757.0,Wattala Central College Ground,Wattala,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
758.0,Wattala Cricket Club Ground,Wattala,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
759.0,Wattala Sports Complex,Wattala,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
760.0,Kelaniya Public Ground,Kelaniya,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
761.0,Kelaniya Town Ground,Kelaniya,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
762.0,Kelaniya Central College Ground,Kelaniya,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
763.0,Kelaniya Cricket Club Ground,Kelaniya,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
764.0,Kelaniya Sports Complex,Kelaniya,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
765.0,Kadawatha Public Ground,Kadawatha,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
766.0,Kadawatha Town Ground,Kadawatha,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
767.0,Kadawatha Central College Ground,Kadawatha,Gampaha,Western,School,matting,117.0,111.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
768.0,Kadawatha Cricket Club Ground,Kadawatha,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
769.0,Kadawatha Sports Complex,Kadawatha,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,40000.0,4.0
770.0,Ja-Ela Public Ground,Ja-Ela,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
771.0,Ja-Ela Town Ground,Ja-Ela,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
772.0,Ja-Ela Central College Ground,Ja-Ela,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
773.0,Ja-Ela Cricket Club Ground,Ja-Ela,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
774.0,Ja-Ela Sports Complex,Ja-Ela,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
775.0,Minuwangoda Public Ground,Minuwangoda,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
776.0,Minuwangoda Town Ground,Minuwangoda,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
777.0,Minuwangoda Central College Ground,Minuwangoda,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
778.0,Minuwangoda Cricket Club Ground,Minuwangoda,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
779.0,Minuwangoda Sports Complex,Minuwangoda,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
780.0,Veyangoda Public Ground,Veyangoda,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
781.0,Veyangoda Town Ground,Veyangoda,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
782.0,Veyangoda Central College Ground,Veyangoda,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
783.0,Veyangoda Cricket Club Ground,Veyangoda,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
784.0,Veyangoda Sports Complex,Veyangoda,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
785.0,Katunayake Public Ground,Katunayake,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
786.0,Katunayake Town Ground,Katunayake,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
787.0,Katunayake Central College Ground,Katunayake,Gampaha,Western,School,matting,117.0,111.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
788.0,Katunayake Cricket Club Ground,Katunayake,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
789.0,Katunayake Sports Complex,Katunayake,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
790.0,Ragama Public Ground,Ragama,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
791.0,Ragama Town Ground,Ragama,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
792.0,Ragama Central College Ground,Ragama,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
793.0,Ragama Cricket Club Ground,Ragama,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
794.0,Ragama Sports Complex,Ragama,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
795.0,Kiribathgoda Public Ground,Kiribathgoda,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
796.0,Kiribathgoda Town Ground,Kiribathgoda,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
797.0,Kiribathgoda Central College Ground,Kiribathgoda,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
798.0,Kiribathgoda Cricket Club Ground,Kiribathgoda,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
799.0,Kiribathgoda Sports Complex,Kiribathgoda,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
800.0,Maharagama Youth Ground,Maharagama,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
801.0,Maharagama Town Ground,Maharagama,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
802.0,Maharagama College Ground,Maharagama,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
803.0,Maharagama Cricket Club Ground,Maharagama,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
804.0,Maharagama Sports Complex,Maharagama,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
805.0,Moratuwa Public Ground,Moratuwa,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
806.0,Moratuwa Town Ground,Moratuwa,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
807.0,Moratuwa Central College Ground,Moratuwa,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
808.0,Moratuwa Cricket Club Ground,Moratuwa,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
809.0,Moratuwa Sports Complex,Moratuwa,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
810.0,Piliyandala Public Ground,Piliyandala,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
811.0,Piliyandala Town Ground,Piliyandala,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
812.0,Piliyandala Central College Ground,Piliyandala,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
813.0,Piliyandala Cricket Club Ground,Piliyandala,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
814.0,Piliyandala Sports Complex,Piliyandala,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
815.0,Dehiwala Public Ground,Dehiwala,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
816.0,Dehiwala Town Ground,Dehiwala,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
817.0,Dehiwala Central College Ground,Dehiwala,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
818.0,Dehiwala Cricket Club Ground,Dehiwala,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
819.0,Dehiwala Sports Complex,Dehiwala,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
820.0,Mount Lavinia Public Ground,Mount Lavinia,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
821.0,Mount Lavinia Town Ground,Mount Lavinia,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
822.0,Mount Lavinia Central College Ground,Mount Lavinia,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
823.0,Mount Lavinia Cricket Club Ground,Mount Lavinia,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
824.0,Mount Lavinia Sports Complex,Mount Lavinia,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
825.0,Wellawatte Public Ground,Wellawatte,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
826.0,Wellawatte Town Ground,Wellawatte,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
827.0,Wellawatte College Ground,Wellawatte,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
828.0,Wellawatte Cricket Club Ground,Wellawatte,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
829.0,Wellawatte Sports Complex,Wellawatte,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
830.0,Nugegoda Public Ground,Nugegoda,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
831.0,Nugegoda Town Ground,Nugegoda,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
832.0,Nugegoda Central College Ground,Nugegoda,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
833.0,Nugegoda Cricket Club Ground,Nugegoda,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
834.0,Nugegoda Sports Complex,Nugegoda,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
835.0,Kotte Public Ground,Kotte,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
836.0,Kotte Town Ground,Kotte,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
837.0,Kotte Central College Ground,Kotte,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
838.0,Kotte Cricket Club Ground,Kotte,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
839.0,Kotte Sports Complex,Kotte,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
840.0,Battaramulla Public Ground,Battaramulla,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
841.0,Battaramulla Town Ground,Battaramulla,Colombo,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
842.0,Battaramulla College Ground,Battaramulla,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
843.0,Battaramulla Cricket Club Ground,Battaramulla,Colombo,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
844.0,Battaramulla Sports Complex,Battaramulla,Colombo,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
845.0,Welisara Public Ground,Welisara,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
846.0,Welisara Town Ground,Welisara,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
847.0,Welisara Central College Ground,Welisara,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
848.0,Welisara Cricket Club Ground,Welisara,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
849.0,Welisara Sports Complex,Welisara,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
850.0,Kandana Public Ground,Kandana,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
